accession,file_accession,target,dataset_description,replicate_libraries,replicate_antibody,controls,controlled_by,paired_end,paired_with,href,md5sum,fiji_file
ENCSR574XEO,ENCFF732PVD,NUFIP1,NUFIP1 ChIP-seq on human K562,ENCLB428VPJ,ENCAB558VPN,ENCSR658AGP,ENCFF240DTE,fastq_1,ENCFF098JPF,/files/ENCFF732PVD/@@download/ENCFF732PVD.fastq.gz,f79bcc352b32a7f37e773c1b2ad36d31,fastq/encode/ENCFF732PVD.fastq.gz
ENCSR574XEO,ENCFF098JPF,NUFIP1,NUFIP1 ChIP-seq on human K562,ENCLB428VPJ,ENCAB558VPN,ENCSR658AGP,ENCFF608MDV,fastq_2,ENCFF732PVD,/files/ENCFF098JPF/@@download/ENCFF098JPF.fastq.gz,68bb19ab8209269824a6327c452db8af,fastq/encode/ENCFF098JPF.fastq.gz
ENCSR574XEO,ENCFF572GPA,NUFIP1,NUFIP1 ChIP-seq on human K562,ENCLB132LZR,ENCAB558VPN,ENCSR658AGP,ENCFF368UOC,fastq_2,ENCFF025YQV,/files/ENCFF572GPA/@@download/ENCFF572GPA.fastq.gz,1a909ffac95f225d26058ff8404e651e,fastq/encode/ENCFF572GPA.fastq.gz
ENCSR574XEO,ENCFF025YQV,NUFIP1,NUFIP1 ChIP-seq on human K562,ENCLB132LZR,ENCAB558VPN,ENCSR658AGP,ENCFF410PHD,fastq_1,ENCFF572GPA,/files/ENCFF025YQV/@@download/ENCFF025YQV.fastq.gz,14e3a270835c8e7d7c29e1fa621d54a4,fastq/encode/ENCFF025YQV.fastq.gz
ENCSR578DNH,ENCFF047NSE,Control,Input control ChIP-seq on human eGFP-HDAC8 tagged K562 cell line.,ENCLB956QKL,NA,NA,NA,fastq_1,ENCFF743SMH,/files/ENCFF047NSE/@@download/ENCFF047NSE.fastq.gz,5b05991e09ff02add06daf6469067566,fastq/encode/ENCFF047NSE.fastq.gz
ENCSR578DNH,ENCFF743SMH,Control,Input control ChIP-seq on human eGFP-HDAC8 tagged K562 cell line.,ENCLB956QKL,NA,NA,NA,fastq_2,ENCFF047NSE,/files/ENCFF743SMH/@@download/ENCFF743SMH.fastq.gz,c8d94402f7812ba8a82cfbb21c28c3a5,fastq/encode/ENCFF743SMH.fastq.gz
ENCSR578SNR,ENCFF783BXZ,Control,Input control ChIP-seq on human eGFP-CREB3 tagged K562 cell line.,ENCLB955VGG,NA,NA,NA,fastq_2,ENCFF390XLA,/files/ENCFF783BXZ/@@download/ENCFF783BXZ.fastq.gz,54220056d02bd3ffe9c4f991411fdddc,fastq/encode/ENCFF783BXZ.fastq.gz
ENCSR578SNR,ENCFF390XLA,Control,Input control ChIP-seq on human eGFP-CREB3 tagged K562 cell line.,ENCLB955VGG,NA,NA,NA,fastq_1,ENCFF783BXZ,/files/ENCFF390XLA/@@download/ENCFF390XLA.fastq.gz,0ecabedb19e1fcc21336983c1a34ec6c,fastq/encode/ENCFF390XLA.fastq.gz
ENCSR587OQL,ENCFF670FTR,SMARCA4,SMARCA4 ChIP-seq on human K562,ENCLB243QBC,ENCAB039LJW,ENCSR554FDZ,ENCFF002EFA,fastq_2,ENCFF310JLM,/files/ENCFF670FTR/@@download/ENCFF670FTR.fastq.gz,81d71e817186094654e54d668eeb1a2d,fastq/encode/ENCFF670FTR.fastq.gz
ENCSR587OQL,ENCFF310JLM,SMARCA4,SMARCA4 ChIP-seq on human K562,ENCLB243QBC,ENCAB039LJW,ENCSR554FDZ,ENCFF002EFD,fastq_1,ENCFF670FTR,/files/ENCFF310JLM/@@download/ENCFF310JLM.fastq.gz,06d1e913b59c7dc6c5409a271227c205,fastq/encode/ENCFF310JLM.fastq.gz
ENCSR587OQL,ENCFF793GYQ,SMARCA4,SMARCA4 ChIP-seq on human K562,ENCLB798DKB,ENCAB039LJW,ENCSR554FDZ,ENCFF002EFF,fastq_1,ENCFF444MWP,/files/ENCFF793GYQ/@@download/ENCFF793GYQ.fastq.gz,ce1d9665a2961c95b391bbf2c56c4d44,fastq/encode/ENCFF793GYQ.fastq.gz
ENCSR587OQL,ENCFF444MWP,SMARCA4,SMARCA4 ChIP-seq on human K562,ENCLB798DKB,ENCAB039LJW,ENCSR554FDZ,ENCFF002EFH,fastq_2,ENCFF793GYQ,/files/ENCFF444MWP/@@download/ENCFF444MWP.fastq.gz,3460af208d9ea7dc2e20d83be6568c55,fastq/encode/ENCFF444MWP.fastq.gz
ENCSR591CCL,ENCFF229NRD,eGFP-ZNF512,eGFP-ZNF512 ChIP-seq on human K562,ENCLB502KXG,ENCAB728YTO,ENCSR108OFV,ENCFF144ZOK,fastq_2,ENCFF123LEB,/files/ENCFF229NRD/@@download/ENCFF229NRD.fastq.gz,2e7e62d520fd87eb51c2aae5cdb83471,fastq/encode/ENCFF229NRD.fastq.gz
ENCSR591CCL,ENCFF123LEB,eGFP-ZNF512,eGFP-ZNF512 ChIP-seq on human K562,ENCLB502KXG,ENCAB728YTO,ENCSR108OFV,ENCFF144ZOK,fastq_1,ENCFF229NRD,/files/ENCFF123LEB/@@download/ENCFF123LEB.fastq.gz,105e12cb51784992f3f8be4fba8bd63f,fastq/encode/ENCFF123LEB.fastq.gz
ENCSR591CCL,ENCFF968UUM,eGFP-ZNF512,eGFP-ZNF512 ChIP-seq on human K562,ENCLB836XAD,ENCAB728YTO,ENCSR108OFV,ENCFF144ZOK,fastq_1,ENCFF055XKT,/files/ENCFF968UUM/@@download/ENCFF968UUM.fastq.gz,c242e985012e71e2f4aca0c45e722ad2,fastq/encode/ENCFF968UUM.fastq.gz
ENCSR591CCL,ENCFF055XKT,eGFP-ZNF512,eGFP-ZNF512 ChIP-seq on human K562,ENCLB836XAD,ENCAB728YTO,ENCSR108OFV,ENCFF144ZOK,fastq_2,ENCFF968UUM,/files/ENCFF055XKT/@@download/ENCFF055XKT.fastq.gz,32d9b4361731a95c698f82352a468705,fastq/encode/ENCFF055XKT.fastq.gz
ENCSR594SMP,ENCFF124AQZ,PHF20,PHF20 ChIP-seq on human K562,ENCLB252HFL,ENCAB791UJZ,ENCSR658AGP,ENCFF368UOC,fastq_2,ENCFF841SWR,/files/ENCFF124AQZ/@@download/ENCFF124AQZ.fastq.gz,420a1d983d6882370579b6cbab0e261c,fastq/encode/ENCFF124AQZ.fastq.gz
ENCSR594SMP,ENCFF744BML,PHF20,PHF20 ChIP-seq on human K562,ENCLB490ONR,ENCAB791UJZ,ENCSR658AGP,ENCFF608MDV,fastq_2,ENCFF413ICF,/files/ENCFF744BML/@@download/ENCFF744BML.fastq.gz,58bd4c89c403a4f5b468c873819429e2,fastq/encode/ENCFF744BML.fastq.gz
ENCSR594SMP,ENCFF413ICF,PHF20,PHF20 ChIP-seq on human K562,ENCLB490ONR,ENCAB791UJZ,ENCSR658AGP,ENCFF240DTE,fastq_1,ENCFF744BML,/files/ENCFF413ICF/@@download/ENCFF413ICF.fastq.gz,467187483c0b750915d70f146de00c14,fastq/encode/ENCFF413ICF.fastq.gz
ENCSR594SMP,ENCFF841SWR,PHF20,PHF20 ChIP-seq on human K562,ENCLB252HFL,ENCAB791UJZ,ENCSR658AGP,ENCFF410PHD,fastq_1,ENCFF124AQZ,/files/ENCFF841SWR/@@download/ENCFF841SWR.fastq.gz,71ecb0b19b8c75f41e17230ffe754f8a,fastq/encode/ENCFF841SWR.fastq.gz
ENCSR596IKD,ENCFF817VCN,eGFP-ETS2,eGFP-ETS2 ChIP-seq on human K562,ENCLB796TLJ,ENCAB728YTO,ENCSR614FBE,ENCFF910GLH,fastq_2,ENCFF947BPK,/files/ENCFF817VCN/@@download/ENCFF817VCN.fastq.gz,299bf1684ee87ae36ef2504aad7eca21,fastq/encode/ENCFF817VCN.fastq.gz
ENCSR596IKD,ENCFF466RJA,eGFP-ETS2,eGFP-ETS2 ChIP-seq on human K562,ENCLB128AXH,ENCAB728YTO,ENCSR614FBE,ENCFF910GLH,fastq_1,ENCFF548XLM,/files/ENCFF466RJA/@@download/ENCFF466RJA.fastq.gz,ece3d3ec1d25e7a5cd146280d6abaea0,fastq/encode/ENCFF466RJA.fastq.gz
ENCSR596IKD,ENCFF548XLM,eGFP-ETS2,eGFP-ETS2 ChIP-seq on human K562,ENCLB128AXH,ENCAB728YTO,ENCSR614FBE,ENCFF910GLH,fastq_2,ENCFF466RJA,/files/ENCFF548XLM/@@download/ENCFF548XLM.fastq.gz,388aa52aa16240f79bdb9ace570ffcfd,fastq/encode/ENCFF548XLM.fastq.gz
ENCSR596IKD,ENCFF947BPK,eGFP-ETS2,eGFP-ETS2 ChIP-seq on human K562,ENCLB796TLJ,ENCAB728YTO,ENCSR614FBE,ENCFF910GLH,fastq_1,ENCFF817VCN,/files/ENCFF947BPK/@@download/ENCFF947BPK.fastq.gz,d5d00124352ad776527e90769ee2b7e4,fastq/encode/ENCFF947BPK.fastq.gz
ENCSR598TIR,ENCFF905PWR,eGFP-ZNF507,eGFP-ZNF507 ChIP-seq on human K562,ENCLB115LID,ENCAB728YTO,ENCSR068GPE,ENCFF091IYB,fastq_2,ENCFF240EGC,/files/ENCFF905PWR/@@download/ENCFF905PWR.fastq.gz,825d0a839a2a94f211bee3ab99f347f2,fastq/encode/ENCFF905PWR.fastq.gz
ENCSR598TIR,ENCFF240EGC,eGFP-ZNF507,eGFP-ZNF507 ChIP-seq on human K562,ENCLB115LID,ENCAB728YTO,ENCSR068GPE,ENCFF091IYB,fastq_1,ENCFF905PWR,/files/ENCFF240EGC/@@download/ENCFF240EGC.fastq.gz,04557400d166d06d29ab7e124e920077,fastq/encode/ENCFF240EGC.fastq.gz
ENCSR598TIR,ENCFF306MYT,eGFP-ZNF507,eGFP-ZNF507 ChIP-seq on human K562,ENCLB805SUJ,ENCAB728YTO,ENCSR068GPE,ENCFF091IYB,fastq_1,ENCFF574SDW,/files/ENCFF306MYT/@@download/ENCFF306MYT.fastq.gz,e94d28c6de8ecdf690f8a058c09d495b,fastq/encode/ENCFF306MYT.fastq.gz
ENCSR598TIR,ENCFF574SDW,eGFP-ZNF507,eGFP-ZNF507 ChIP-seq on human K562,ENCLB805SUJ,ENCAB728YTO,ENCSR068GPE,ENCFF091IYB,fastq_2,ENCFF306MYT,/files/ENCFF574SDW/@@download/ENCFF574SDW.fastq.gz,e7718fba45d82ae5f9e0241b855c8887,fastq/encode/ENCFF574SDW.fastq.gz
ENCSR608HVP,ENCFF358PYP,eGFP-KLF13,eGFP-KLF13 ChIP-seq on human K562,ENCLB645ARI,ENCAB728YTO,ENCSR962GNR,ENCFF697PWI,fastq_1,ENCFF684JBQ,/files/ENCFF358PYP/@@download/ENCFF358PYP.fastq.gz,644a6b12a05fd8055bcedb2d6548d279,fastq/encode/ENCFF358PYP.fastq.gz
ENCSR608HVP,ENCFF519FTA,eGFP-KLF13,eGFP-KLF13 ChIP-seq on human K562,ENCLB203KFJ,ENCAB728YTO,ENCSR962GNR,ENCFF697PWI,fastq_1,ENCFF607CQM,/files/ENCFF519FTA/@@download/ENCFF519FTA.fastq.gz,eca8bda3047653b0119071cf4dbb9d5f,fastq/encode/ENCFF519FTA.fastq.gz
ENCSR608HVP,ENCFF684JBQ,eGFP-KLF13,eGFP-KLF13 ChIP-seq on human K562,ENCLB645ARI,ENCAB728YTO,ENCSR962GNR,ENCFF486HGM,fastq_2,ENCFF358PYP,/files/ENCFF684JBQ/@@download/ENCFF684JBQ.fastq.gz,49b7243d6e800b84deeecef3f03868cf,fastq/encode/ENCFF684JBQ.fastq.gz
ENCSR608HVP,ENCFF607CQM,eGFP-KLF13,eGFP-KLF13 ChIP-seq on human K562,ENCLB203KFJ,ENCAB728YTO,ENCSR962GNR,ENCFF486HGM,fastq_2,ENCFF519FTA,/files/ENCFF607CQM/@@download/ENCFF607CQM.fastq.gz,2cd6d3ea11095dc05f975bd94075f65e,fastq/encode/ENCFF607CQM.fastq.gz
ENCSR608XTF,ENCFF742JMT,RNF2,RNF2 ChIP-seq on human K562,ENCLB401FBV,ENCAB790JUW,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF470MPB,/files/ENCFF742JMT/@@download/ENCFF742JMT.fastq.gz,78b5cf4012603d88cff82334854fc9c4,fastq/encode/ENCFF742JMT.fastq.gz
ENCSR608XTF,ENCFF411FCT,RNF2,RNF2 ChIP-seq on human K562,ENCLB741MQA,ENCAB790JUW,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF446JLZ,/files/ENCFF411FCT/@@download/ENCFF411FCT.fastq.gz,5e671b45e6680dd13783112b86665895,fastq/encode/ENCFF411FCT.fastq.gz
ENCSR608XTF,ENCFF470MPB,RNF2,RNF2 ChIP-seq on human K562,ENCLB401FBV,ENCAB790JUW,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF742JMT,/files/ENCFF470MPB/@@download/ENCFF470MPB.fastq.gz,a87658f51c5d2e9d6dda6b65567f634d,fastq/encode/ENCFF470MPB.fastq.gz
ENCSR608XTF,ENCFF446JLZ,RNF2,RNF2 ChIP-seq on human K562,ENCLB741MQA,ENCAB790JUW,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF411FCT,/files/ENCFF446JLZ/@@download/ENCFF446JLZ.fastq.gz,e1149dc6b54e8b078f6fc9f7df176ada,fastq/encode/ENCFF446JLZ.fastq.gz
ENCSR613NUC,ENCFF382GYA,ARNT,ARNT ChIP-seq on human K562,ENCLB295YUB,ENCAB608UKB,ENCSR554FDZ,ENCFF002EFA,fastq_2,ENCFF841ZHV,/files/ENCFF382GYA/@@download/ENCFF382GYA.fastq.gz,1b35a2dd374036a977f066b49ff2d05e,fastq/encode/ENCFF382GYA.fastq.gz
ENCSR613NUC,ENCFF446XHP,ARNT,ARNT ChIP-seq on human K562,ENCLB369GSL,ENCAB608UKB,ENCSR554FDZ,ENCFF002EFH,fastq_2,ENCFF546YEQ,/files/ENCFF446XHP/@@download/ENCFF446XHP.fastq.gz,d624af74e703a428301c3858d8ec94a2,fastq/encode/ENCFF446XHP.fastq.gz
ENCSR613NUC,ENCFF841ZHV,ARNT,ARNT ChIP-seq on human K562,ENCLB295YUB,ENCAB608UKB,ENCSR554FDZ,ENCFF002EFD,fastq_1,ENCFF382GYA,/files/ENCFF841ZHV/@@download/ENCFF841ZHV.fastq.gz,7e62c17ccb93fb8191d98c757913b5d4,fastq/encode/ENCFF841ZHV.fastq.gz
ENCSR613NUC,ENCFF546YEQ,ARNT,ARNT ChIP-seq on human K562,ENCLB369GSL,ENCAB608UKB,ENCSR554FDZ,ENCFF002EFF,fastq_1,ENCFF446XHP,/files/ENCFF546YEQ/@@download/ENCFF546YEQ.fastq.gz,01134128bef3f8d95d855971de0ae5b8,fastq/encode/ENCFF546YEQ.fastq.gz
ENCSR614FBE,ENCFF258YTR,Control,Input control ChIP-seq on human eGFP-ETS2 tagged MCF7 cell line.,ENCLB877BWJ,NA,NA,ENCFF144ZOK,fastq_1,ENCFF910GLH,/files/ENCFF258YTR/@@download/ENCFF258YTR.fastq.gz,f8a353dd83997aa5507244db81768771,fastq/encode/ENCFF258YTR.fastq.gz
ENCSR614FBE,ENCFF910GLH,Control,Input control ChIP-seq on human eGFP-ETS2 tagged MCF7 cell line.,ENCLB877BWJ,NA,NA,ENCFF144ZOK,fastq_2,ENCFF258YTR,/files/ENCFF910GLH/@@download/ENCFF910GLH.fastq.gz,09b7a59b1b60d2ec4025fceb4da34ab1,fastq/encode/ENCFF910GLH.fastq.gz
ENCSR619GFP,ENCFF551WWR,eGFP-HINFP,eGFP-HINFP ChIP-seq on human K562,ENCLB011FKD,ENCAB728YTO,ENCSR557SDQ,ENCFF217VQE,fastq_1,ENCFF541TDH,/files/ENCFF551WWR/@@download/ENCFF551WWR.fastq.gz,6ca2cac6e45396dadc96dbacc2a57078,fastq/encode/ENCFF551WWR.fastq.gz
ENCSR619GFP,ENCFF224KMR,eGFP-HINFP,eGFP-HINFP ChIP-seq on human K562,ENCLB540BAL,ENCAB728YTO,ENCSR557SDQ,ENCFF241ECN,fastq_2,ENCFF423ZOG,/files/ENCFF224KMR/@@download/ENCFF224KMR.fastq.gz,cf1617e8cdc55e7dfe77a9b9196552b6,fastq/encode/ENCFF224KMR.fastq.gz
ENCSR619GFP,ENCFF541TDH,eGFP-HINFP,eGFP-HINFP ChIP-seq on human K562,ENCLB011FKD,ENCAB728YTO,ENCSR557SDQ,ENCFF241ECN,fastq_2,ENCFF551WWR,/files/ENCFF541TDH/@@download/ENCFF541TDH.fastq.gz,a0398cde505c2e8c077ac8b441ba797e,fastq/encode/ENCFF541TDH.fastq.gz
ENCSR619GFP,ENCFF423ZOG,eGFP-HINFP,eGFP-HINFP ChIP-seq on human K562,ENCLB540BAL,ENCAB728YTO,ENCSR557SDQ,ENCFF217VQE,fastq_1,ENCFF224KMR,/files/ENCFF423ZOG/@@download/ENCFF423ZOG.fastq.gz,aa74c9132ac17f94699cd7fb9ff3244e,fastq/encode/ENCFF423ZOG.fastq.gz
ENCSR621ATC,ENCFF358CMD,ZNF184,ZNF184 ChIP-seq on human K562,ENCLB663GQH,ENCAB952VOF,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF126NLO,/files/ENCFF358CMD/@@download/ENCFF358CMD.fastq.gz,a5fc00183d3016717bf5ca3f15c77db6,fastq/encode/ENCFF358CMD.fastq.gz
ENCSR621ATC,ENCFF126NLO,ZNF184,ZNF184 ChIP-seq on human K562,ENCLB663GQH,ENCAB952VOF,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF358CMD,/files/ENCFF126NLO/@@download/ENCFF126NLO.fastq.gz,853de97885ef73f46c26082a6f23bb05,fastq/encode/ENCFF126NLO.fastq.gz
ENCSR621ATC,ENCFF971GFY,ZNF184,ZNF184 ChIP-seq on human K562,ENCLB359XFK,ENCAB952VOF,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF432KKI,/files/ENCFF971GFY/@@download/ENCFF971GFY.fastq.gz,58b67ded9104e4dab8c2d08353bc0881,fastq/encode/ENCFF971GFY.fastq.gz
ENCSR621ATC,ENCFF432KKI,ZNF184,ZNF184 ChIP-seq on human K562,ENCLB359XFK,ENCAB952VOF,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF971GFY,/files/ENCFF432KKI/@@download/ENCFF432KKI.fastq.gz,82ce9dad11aa15eaf80fb43b9cab66b7,fastq/encode/ENCFF432KKI.fastq.gz
ENCSR623SDL,ENCFF839JCV,Control,Input control ChIP-seq on human eGFP-PBX2 tagged K562 cell line.,ENCLB906RKA,NA,NA,ENCFF439KJM,fastq_2,ENCFF417ORB,/files/ENCFF839JCV/@@download/ENCFF839JCV.fastq.gz,fc74f51c85f68f70a707cc6ec81f1893,fastq/encode/ENCFF839JCV.fastq.gz
ENCSR623SDL,ENCFF417ORB,Control,Input control ChIP-seq on human eGFP-PBX2 tagged K562 cell line.,ENCLB906RKA,NA,NA,ENCFF439KJM,fastq_1,ENCFF839JCV,/files/ENCFF417ORB/@@download/ENCFF417ORB.fastq.gz,e48b4a24012a1e3554fd503ead30ae35,fastq/encode/ENCFF417ORB.fastq.gz
ENCSR626QJQ,ENCFF270QZW,CSDE1,CSDE1 ChIP-seq on human K562,ENCLB814QOY,ENCAB563OWJ,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF910CUI,/files/ENCFF270QZW/@@download/ENCFF270QZW.fastq.gz,f01648ef014269badba4ef74fb00cee1,fastq/encode/ENCFF270QZW.fastq.gz
ENCSR626QJQ,ENCFF910CUI,CSDE1,CSDE1 ChIP-seq on human K562,ENCLB814QOY,ENCAB563OWJ,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF270QZW,/files/ENCFF910CUI/@@download/ENCFF910CUI.fastq.gz,0d0ace1f23ce6a407814dcc2aea9c18b,fastq/encode/ENCFF910CUI.fastq.gz
ENCSR626QJQ,ENCFF083CSA,CSDE1,CSDE1 ChIP-seq on human K562,ENCLB857BOS,ENCAB563OWJ,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF042ZPU,/files/ENCFF083CSA/@@download/ENCFF083CSA.fastq.gz,5c66d3765fde6443dc7873dfac5aad3e,fastq/encode/ENCFF083CSA.fastq.gz
ENCSR626QJQ,ENCFF042ZPU,CSDE1,CSDE1 ChIP-seq on human K562,ENCLB857BOS,ENCAB563OWJ,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF083CSA,/files/ENCFF042ZPU/@@download/ENCFF042ZPU.fastq.gz,e654f879b5cc9c43520e9d0c983992c7,fastq/encode/ENCFF042ZPU.fastq.gz
ENCSR628APV,ENCFF611GML,MCM5,MCM5 ChIP-seq on human K562,ENCLB624UYN,ENCAB690HQC,ENCSR173USI,ENCFF002EFF,fastq_1,ENCFF380XLB,/files/ENCFF611GML/@@download/ENCFF611GML.fastq.gz,3fc2cbf911eb36131c7bc91dded3db53,fastq/encode/ENCFF611GML.fastq.gz
ENCSR628APV,ENCFF967WPN,MCM5,MCM5 ChIP-seq on human K562,ENCLB105FUQ,ENCAB690HQC,ENCSR173USI,ENCFF002EFA,fastq_2,ENCFF965IPJ,/files/ENCFF967WPN/@@download/ENCFF967WPN.fastq.gz,bf35bfdb71662c21f36b9b7671b4b8da,fastq/encode/ENCFF967WPN.fastq.gz
ENCSR628APV,ENCFF380XLB,MCM5,MCM5 ChIP-seq on human K562,ENCLB624UYN,ENCAB690HQC,ENCSR173USI,ENCFF002EFH,fastq_2,ENCFF611GML,/files/ENCFF380XLB/@@download/ENCFF380XLB.fastq.gz,fd25c0c34f08c1e2ddf6781ccca22cb7,fastq/encode/ENCFF380XLB.fastq.gz
ENCSR628APV,ENCFF965IPJ,MCM5,MCM5 ChIP-seq on human K562,ENCLB105FUQ,ENCAB690HQC,ENCSR173USI,ENCFF002EFD,fastq_1,ENCFF967WPN,/files/ENCFF965IPJ/@@download/ENCFF965IPJ.fastq.gz,bee00aa852069f2de485712a3b17d589,fastq/encode/ENCFF965IPJ.fastq.gz
ENCSR632DCH,ENCFF497JNW,eGFP-ATF3,eGFP-ATF3 ChIP-seq on human K562,ENCLB917NMY,ENCAB728YTO,ENCSR565XPP,ENCFF451VBV,fastq_1,ENCFF842CFV,/files/ENCFF497JNW/@@download/ENCFF497JNW.fastq.gz,a940f16e740bcbc58dc4d0193b5a68c2,fastq/encode/ENCFF497JNW.fastq.gz
ENCSR632DCH,ENCFF647KQT,eGFP-ATF3,eGFP-ATF3 ChIP-seq on human K562,ENCLB789MHG,ENCAB728YTO,ENCSR565XPP,ENCFF451VBV,fastq_1,ENCFF311SGU,/files/ENCFF647KQT/@@download/ENCFF647KQT.fastq.gz,5d1daef7b9628b1ab863256a80f6ee54,fastq/encode/ENCFF647KQT.fastq.gz
ENCSR632DCH,ENCFF311SGU,eGFP-ATF3,eGFP-ATF3 ChIP-seq on human K562,ENCLB789MHG,ENCAB728YTO,ENCSR565XPP,ENCFF451VBV,fastq_2,ENCFF647KQT,/files/ENCFF311SGU/@@download/ENCFF311SGU.fastq.gz,9d80f36e0b2feef46cb63d404fa420c7,fastq/encode/ENCFF311SGU.fastq.gz
ENCSR632DCH,ENCFF842CFV,eGFP-ATF3,eGFP-ATF3 ChIP-seq on human K562,ENCLB917NMY,ENCAB728YTO,ENCSR565XPP,ENCFF451VBV,fastq_2,ENCFF497JNW,/files/ENCFF842CFV/@@download/ENCFF842CFV.fastq.gz,bb91c59376108bf8a8aac0f81b6d6036,fastq/encode/ENCFF842CFV.fastq.gz
ENCSR632PAG,ENCFF259GQA,Control,ChIP-seq on human K562,ENCLB780OJF,NA,NA,NA,fastq_1,ENCFF837MIV,/files/ENCFF259GQA/@@download/ENCFF259GQA.fastq.gz,924f6440a7879b8fc114a2daf402dd5e,fastq/encode/ENCFF259GQA.fastq.gz
ENCSR632PAG,ENCFF498JMO,Control,ChIP-seq on human K562,ENCLB010XKT,NA,NA,NA,fastq_1,ENCFF502GTS,/files/ENCFF498JMO/@@download/ENCFF498JMO.fastq.gz,69f7001e8318551bbba51ee2be9acddd,fastq/encode/ENCFF498JMO.fastq.gz
ENCSR632PAG,ENCFF502GTS,Control,ChIP-seq on human K562,ENCLB010XKT,NA,NA,NA,fastq_2,ENCFF498JMO,/files/ENCFF502GTS/@@download/ENCFF502GTS.fastq.gz,9c4b1a5339784ccab8947dd5567d4cb7,fastq/encode/ENCFF502GTS.fastq.gz
ENCSR632PAG,ENCFF837MIV,Control,ChIP-seq on human K562,ENCLB780OJF,NA,NA,NA,fastq_2,ENCFF259GQA,/files/ENCFF837MIV/@@download/ENCFF837MIV.fastq.gz,6e5d6c49b76a77844cbaf5a3a099597b,fastq/encode/ENCFF837MIV.fastq.gz
ENCSR632SHZ,ENCFF657HVC,eGFP-NFE2L1,eGFP-NFE2L1 ChIP-seq on human K562,ENCLB069WHB,ENCAB728YTO,ENCSR922MYB,ENCFF527UFN,fastq_2,ENCFF226RVI,/files/ENCFF657HVC/@@download/ENCFF657HVC.fastq.gz,7954c2fa3125d93211d432d441ec5791,fastq/encode/ENCFF657HVC.fastq.gz
ENCSR632SHZ,ENCFF576NTQ,eGFP-NFE2L1,eGFP-NFE2L1 ChIP-seq on human K562,ENCLB296MDB,ENCAB728YTO,ENCSR922MYB,ENCFF563YDI,fastq_1,ENCFF686CXJ,/files/ENCFF576NTQ/@@download/ENCFF576NTQ.fastq.gz,682d8d1a9f47798139a2a32867c204dd,fastq/encode/ENCFF576NTQ.fastq.gz
ENCSR632SHZ,ENCFF226RVI,eGFP-NFE2L1,eGFP-NFE2L1 ChIP-seq on human K562,ENCLB069WHB,ENCAB728YTO,ENCSR922MYB,ENCFF563YDI,fastq_1,ENCFF657HVC,/files/ENCFF226RVI/@@download/ENCFF226RVI.fastq.gz,e007214feb628febf7f09c7d9721bec8,fastq/encode/ENCFF226RVI.fastq.gz
ENCSR632SHZ,ENCFF686CXJ,eGFP-NFE2L1,eGFP-NFE2L1 ChIP-seq on human K562,ENCLB296MDB,ENCAB728YTO,ENCSR922MYB,ENCFF527UFN,fastq_2,ENCFF576NTQ,/files/ENCFF686CXJ/@@download/ENCFF686CXJ.fastq.gz,009985f9d6f7942335c048a989bd6f01,fastq/encode/ENCFF686CXJ.fastq.gz
ENCSR632TJQ,ENCFF949NMY,ILF3,ILF3 ChIP-seq on human K562,ENCLB324CWS,ENCAB201MQH,ENCSR632PAG,ENCFF502GTS,fastq_2,ENCFF182MTO,/files/ENCFF949NMY/@@download/ENCFF949NMY.fastq.gz,48f52bfbb602d0cfddc60335b6e3ad81,fastq/encode/ENCFF949NMY.fastq.gz
ENCSR632TJQ,ENCFF182MTO,ILF3,ILF3 ChIP-seq on human K562,ENCLB324CWS,ENCAB201MQH,ENCSR632PAG,ENCFF498JMO,fastq_1,ENCFF949NMY,/files/ENCFF182MTO/@@download/ENCFF182MTO.fastq.gz,59f8c9a20dac6c6d666bb32ff2ffc3d2,fastq/encode/ENCFF182MTO.fastq.gz
ENCSR632TJQ,ENCFF656SJN,ILF3,ILF3 ChIP-seq on human K562,ENCLB518PAI,ENCAB201MQH,ENCSR632PAG,ENCFF837MIV,fastq_2,ENCFF871MFF,/files/ENCFF656SJN/@@download/ENCFF656SJN.fastq.gz,94d2e67d93d779b0c1a16a3b93124e16,fastq/encode/ENCFF656SJN.fastq.gz
ENCSR632TJQ,ENCFF871MFF,ILF3,ILF3 ChIP-seq on human K562,ENCLB518PAI,ENCAB201MQH,ENCSR632PAG,ENCFF259GQA,fastq_1,ENCFF656SJN,/files/ENCFF871MFF/@@download/ENCFF871MFF.fastq.gz,ad0b060b9e7802daf517e20ee6eb6b90,fastq/encode/ENCFF871MFF.fastq.gz
